Word	Declension	Gender	CaseNum	Case	Num	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	Nom	Sg	328	ēs	aciēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
acies:Abl.Pl	5	f	Abl.Pl	Abl	Pl	328	ēbus	aciēbus	eboi	ei	ei	ei	e	e	e	e	e	e	e
acies:Dat.Sg	5	f	Dat.Sg	Dat	Sg	328	ēī	aciēī	ei	ei	ei	e	e	e	e	e	e	e	e
acies:Acc.Pl	5	f	Acc.Pl	Acc	Pl	328	ēs	aciēs	ei	ei	ei	ei	e	e	e	e	e	e	e
acies:Gen.Sg	5	f	Gen.Sg	Gen	Sg	328	ēī	aciēī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
acies:Gen.Pl	5	f	Gen.Pl	Gen	Pl	328	ērum	aciērum	ero	e	e	ei	ei	ei	ei	ei	ei	ei	ei
acies:Abl.Sg	5	f	Abl.Sg	Abl	Sg	328	ē	aciē	e	e	e	e	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	Nom	Pl	328	ēs	aciēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
acies:Acc.Sg	5	f	Acc.Sg	Acc	Sg	328	em	aciem	e	e	e	e	e	e	e	e	e	e	e
acies:Dat.Pl	5	f	Dat.Pl	Dat	Pl	328	ēbus	aciēbus	eboi	e	ei	ei	e	e	e	e	e	e	e
aditus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	107	us	aditus	oi	oi	oi	oi	oi	oi	oi	oi	oi	oi	oi
aditus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	107	ibus	aditibus	eboi	eboi	eboi	boi	-	-	-	-	-	-	-
aditus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	107	uī	adituī	oi	oi	oi	o	o	o	o	o	o	o	o
aditus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	107	ūs	aditūs	ui	oi	i	i	i	-	-	-	-	-	-
aditus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	107	ūs	aditūs	ui	oi	oi	oi	oi	oi	oi	oi	oi	oi	oi
aditus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	107	uum	adituum	u	i	e	i	i	i	i	i	i	i	i
aditus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	107	ū	aditū	u	o	o	o	o	o	o	o	o	o	o
